datacreationdate,aqi,pm2.5_avg,pm10_avg,so2_avg
2019-08-27 16:00:00,924.0,292.6,431.19998,30.8
2019-08-27 15:00:00,939.4,308.0,446.59998,46.199997
2019-08-28 23:00:00,723.8000000000001,231.0,292.6,30.8
2019-08-28 22:00:00,831.6,261.8,292.6,30.8
2019-08-29 00:00:00,677.6,200.2,277.19998,30.8
2019-08-28 21:00:00,939.4,308.0,308.0,30.8
2019-08-28 20:00:00,1001.0,323.4,308.0,30.8
2019-08-28 19:00:00,1139.6000000000001,385.0,292.6,30.8
2019-08-28 18:00:00,1031.8,338.8,292.6,30.8
2019-08-28 17:00:00,893.2,277.19998,292.6,30.8
2019-08-28 16:00:00,970.2,308.0,277.19998,30.8
2019-08-28 15:00:00,,308.0,,30.8
2019-08-28 14:00:00,,308.0,,30.8
2019-08-28 13:00:00,785.4,246.4,246.4,30.8
2019-08-28 12:00:00,508.2,154.0,246.4,30.8
2019-08-28 11:00:00,523.6,154.0,246.4,30.8
2019-08-28 10:00:00,492.8,154.0,246.4,30.8
2019-08-28 09:00:00,462.0,138.59999,231.0,30.8
2019-08-28 08:00:00,431.2,138.59999,200.2,30.8
2019-08-28 07:00:00,369.6,123.2,200.2,30.8
2019-08-28 06:00:00,400.40000000000003,123.2,184.79999,30.8
2019-08-28 05:00:00,446.6,138.59999,169.4,30.8
2019-08-28 04:00:00,477.40000000000003,138.59999,200.2,30.8
2019-08-28 03:00:00,508.2,154.0,215.59999,30.8
2019-08-28 02:00:00,539.0,169.4,231.0,30.8
2019-08-28 01:00:00,539.0,169.4,246.4,46.199997
2019-08-28 00:00:00,554.4,169.4,261.8,30.8
2019-08-26 23:00:00,616.0,184.79999,415.8,46.199997
2019-08-26 22:00:00,662.2,200.2,431.19998,46.199997
2019-08-26 21:00:00,723.8000000000001,231.0,446.59998,46.199997
2019-08-26 20:00:00,785.4,246.4,462.0,46.199997
2019-08-26 19:00:00,785.4,246.4,462.0,46.199997
2019-08-26 18:00:00,739.2,231.0,446.59998,30.8
2019-08-26 17:00:00,693.0,215.59999,431.19998,46.199997
2019-08-26 16:00:00,646.8000000000001,200.2,415.8,30.8
2019-08-26 15:00:00,662.2,200.2,385.0,30.8
2019-08-26 14:00:00,708.4,215.59999,385.0,30.8
2019-08-26 13:00:00,739.2,231.0,385.0,30.8
